Doctor ID,Doctor Name,Doctor Score,Scoliosis Type
493,Dr LUZ F. ALVAREZ AMSTERDAM NY ,1.0,dextroscoliosislevoscoliosisneuromuscular
494,Dr Darin Ward Okotoks AB ,3.25,compensatory
495,Dr Irene Cassis Red Deer AB ,4.0,dextroscoliosis
496,dr dave dykhoff honolulu hi us,1.0,levoscoliosis
500,Dr Vishram Jalukar Mason City IA ,5.0,juvenile
501,shari slebodnik troy mi us,4.5,lordosis
502,Dr EDUARDO UCHIYAMA BOSTON MA ,4.75,adolescent
504,Dr PETER D. TSAMBAZIS Denville NJ ,4.0,dextroscoliosisstructuralcompensatory
505,Dr Carolyn MacNeil Waterloo ON ,5.0,dextroscoliosisfunctional
507,Dr Stanislav Goykhman Lyndhurst NJ ,3.0,compensatory
508,us pa pittsburgh brenda kohut,5.0,dextroscoliosis
509,Dr Peter J. Polack Ocala FL ,4.75,levoscoliosis
510,dr mitra nejad los angeles ca us,5.0,kyphosis
512,Dr Louis Drouin Pointe Claire QC ,4.0,infantile
513,Dr Harmony Mir Kelowna BC ,5.0,juvenile
514,dr nadia labelle verdun qc ca,5.0,lordosis
515,Dr JON N. BOWIE Mobile AL ,5.0,adolescent
516,dr behzad azargoshasb richmond hill on ca,5.0,adult
520,Dr SYMEON V. ZANNIKOS Boston MA ,4.5,compensatory
521,Dr Hale Yarmohammadi New York NY ,4.5,dextroscoliosis
522,Dr Matthew T. Draelos Edmond OK ,2.0,levoscoliosis
523,Dr Naomi N. Shaikh Glen Burnie MD ,3.0,kyphosis
524,Dr John C. Mirmanesh Marlton NJ ,4.0,idiopathic
525,Dr SUNNY K. SHARMA Oak Park IL ,5.0,infantile
526,Dr Daran L. Parham Tulsa OK ,5.0,juvenile
527,Dr Vimal Scott Kapoor Markham ON ,4.25,lordosis
528,Dr James L. Teter Carmel IN ,4.0,adolescent
529,Dr Vadgama Jimitkumar Surat GJ ,4.75,adult
530,Dr NICOLE M. RANDAZZO AHERN Framingham MA ,5.0,dextroscoliosisstructuralcompensatory
531,Dr Vasundhara G. Iyengar LADY LAKE FL ,4.75,dextroscoliosisfunctional
535,Abby Loner Houston TX ,4.5,levoscoliosis
536,Dr Robert C. Fuhlbrigge Boston MA ,4.5,kyphosis
537,Dr Rose Kung Toronto ON ,4.0,idiopathic
539,Dr Lisa Merovitz Montreal QC ,4.5,juvenile
540,Dr Silwan CHEDID Fort Worth TX ,4.5,lordosis
542,Dr Roberto Porras Houston TX ,5.0,adult
543,Dr SAM Kadan Chalfont PA ,4.25,dextroscoliosisstructuralcompensatory
544,Dr Benjamin A. Youdelman neptune NJ ,5.0,dextroscoliosisfunctional
545,Dr Edward S. Henrich Mason City IA ,5.0,dextroscoliosislevoscoliosisneuromuscular
546,Dr MATTHEW T. CROOKS Phoenix AZ ,4.5,compensatory
547,Dr Alex Liang Irving TX ,5.0,dextroscoliosis
548,Dr Robert B. Donoway Hollywood FL ,4.0,levoscoliosis
549,Dr IRISA M. DEVINE Jacksonville FL ,5.0,kyphosis
550,Dr Kirsty Boyd Ottawa ON ,5.0,idiopathic
551,TAE Y. RIM ANNANDALE VA ,5.0,infantile
552,Dr Karen M. Leblanc Fitchburg MA ,5.0,juvenile
553,Dr Ahmad H. ALI Lake Mary FL ,4.0,lordosis
554,Dr MARIA M. TOLEDO GONZALEZ SAN JUAN PR ,5.0,adolescent
555,Dr Alain DeBavelaere Calgary AB ,5.0,adult
556,Dr Paul Tortoriello Joliet IL ,4.25,dextroscoliosisstructuralcompensatory
559,Dr Ali El Mohandes HAGERSTOWN MD ,4.0,compensatory
561,Dr MICHAEL J. DORSI Ventura CA ,5.0,levoscoliosis
562,Dr SARAH BLANK St. Louis MO ,4.0,kyphosis
563,Dr Ann Marie Yost Portland OR ,3.0,idiopathic
565,Dr ADEPERO O. OKULAJA Bloomington MN ,4.25,juvenile
566,Dr Douglas Stoddard Toronto ON ,4.5,lordosis
567,Dr Gerard M. Honore San Antonio TX ,4.0,adolescent
568,DEBORAH A. NEEDLE Glen Burnie MD ,5.0,adult
569,Dr NATASHA A. LAMMING LEE Takoma Park MD ,5.0,dextroscoliosisstructuralcompensatory
570,dr sharon dyer blue springs mo us,5.0,dextroscoliosisfunctional
571,Dr David Beigler Glenview IL ,4.5,dextroscoliosislevoscoliosisneuromuscular
573,Dr Pat B. Pazmino AVENTURA FL ,5.0,dextroscoliosis
574,Dr SUCHITRA BHAKTA Lisle IL ,2.5,levoscoliosis
575,Dr PRAVEEN JINNUR ROCHESTER MN ,5.0,kyphosis
576,Dr Susan L. Roque Statesville NC ,4.5,idiopathic
578,asuka murata portland or us,5.0,juvenile
579,Dr Murad Aktas Windsor ON ,4.5,lordosis
580,Dr LESCO L. ROGERS Bristol TN ,1.5,adolescent
581,Dr Lynn M. Miller STILLWATER MN ,3.0,adult
582,Dr RUSSELL H. VANNORMAN Shreveport LA ,5.0,dextroscoliosisstructuralcompensatory
583,Dr Ramune Sileikyte Edmonton AB ,5.0,dextroscoliosisfunctional
584,Dr ANGELA ROWE ALTOONA PA ,5.0,dextroscoliosislevoscoliosisneuromuscular
585,Dr TENLEY N. BOWER PITTSBURGH PA ,3.0,compensatory
587,dr mark fernando canterbury eng uk,5.0,levoscoliosis
588,Dr Laura Stix Waterloo ON ,5.0,kyphosis
589,Dr Joanne Halbrecht BOULDER CO ,4.0,idiopathic
590,Dr Michael J. PAUL St. Louis MO ,4.25,infantile
591,dr keema shield vancouver bc ca,5.0,juvenile
592,Dr MAHA S. SHAKIR Portland OR ,5.0,lordosis
595,dr kalwani woodbridge on ca,5.0,dextroscoliosisstructuralcompensatory
596,dr myriam bourgault laval qc ca,4.25,dextroscoliosisfunctional
597,Dr SIDIQ N. AL DABBAGH PARRISH FL ,5.0,dextroscoliosislevoscoliosisneuromuscular
598,Dr JULIE A. CUPP HOUSTON TX ,5.0,compensatory
600,dr ramy saleh montreal qc ca,4.5,levoscoliosis
601,Dr Titus D. Duncan ATLANTA GA ,4.0,kyphosis
603,dr bryan ens edmonton ab ca,5.0,infantile
604,Dr BRITTANY D. GOODING Clinton IN ,5.0,juvenile
605,Dr Camilla Boldt North Vancouver BC ,4.75,lordosis
606,Dr Norman B. Fine Greenville SC ,4.0,adolescent
607,Dr Deepika Bhargava SHERMAN TX ,3.0,adult
608,dr melanie lepage longueuil qc ca,4.0,dextroscoliosisstructuralcompensatory
609,dr nadia malakieh nepean on ca,4.5,dextroscoliosisfunctional
610,Dr Payam J. Kahen Beverly Hills CA ,5.0,dextroscoliosislevoscoliosisneuromuscular
611,Dr Dennis M. Lox Clearwater FL ,5.0,compensatory
612,Dr Norberto Baez Mayaguez PR ,5.0,dextroscoliosis
613,Dr Ali Borhan PHOENIX AZ ,4.0,levoscoliosis
614,Dr Rachel Assayag Toronto ON ,5.0,kyphosis
615,Dr Loren Grossman Toronto ON ,2.75,idiopathic
616,dr dr dan yachter lake mary fl us,4.75,infantile
617,Dr Michael G. Valpiani KINGMAN AZ ,4.0,juvenile
618,Dr Roy Mathews Vancouver BC ,4.0,lordosis
620,Dr Grace S. Shin LAS VEGAS NV ,3.5,adult
621,dr jack parker birmingham al us,4.75,dextroscoliosisstructuralcompensatory
622,Dr Anatoli Freiman Concord ON ,4.75,dextroscoliosisfunctional
623,dr erin e hill mesa az us,5.0,dextroscoliosislevoscoliosisneuromuscular
624,Dr James C. BALLARD Oregon City OR ,4.5,compensatory
626,Dr TONY V. PASQUALE Sayre PA ,5.0,levoscoliosis
627,Dr Barry Posner Montreal QC ,3.75,kyphosis
628,Dr Briar Sexton Vancouver BC ,2.75,idiopathic
629,Dr Benjamin Schlechter Wyomissing PA ,4.75,infantile
630,Dr Shervin Abbaszadeh Toronto ON ,5.0,juvenile
631,Dr David K. Reynolds Phoenix AZ ,2.75,lordosis
632,Dr Prakash Chandra Kitchener ON ,3.75,adolescent
634,Dr Isabelle Giguere Ste Therese QC ,4.0,dextroscoliosisstructuralcompensatory
636,Dr MICHELLE M. BEILSTEIN Oregon City OR ,5.0,dextroscoliosislevoscoliosisneuromuscular
638,Dr MARSHA A. HARRIS New York NY ,5.0,dextroscoliosis
639,Dr ARI I. Wirtschafter Boca Raton FL ,5.0,levoscoliosis
640,Dr Peter Hughes Winnipeg MB ,4.0,kyphosis
641,Dr Glenn S. Chapman Delray Beach FL ,5.0,idiopathic
642,Dr Marlene R. Moster Bala Cynwyd PA ,4.5,infantile
643,Dr Lisa J. Learn Fort Lauderdale FL ,5.0,juvenile
644,Dr Raymond C. Lackore Virginia Beach VA ,4.25,lordosis
646,Dr Maud Belanger Montreal QC ,5.0,adult
647,Dr LAWRENCE I. ROSENBERG Lutherville MD ,5.0,dextroscoliosisstructuralcompensatory
648,Dr Phillip Chang Darlinghurst NSW ,5.0,dextroscoliosisfunctional
649,Dr Greg Barnett Calgary AB ,5.0,dextroscoliosislevoscoliosisneuromuscular
651,ca on toronto keyvan koushan,4.5,dextroscoliosis
652,Dr Michael Bezuevsky Brooklyn NY ,5.0,levoscoliosis
654,Dr STEVEN A. LIPNER New York NY ,5.0,idiopathic
655,dr ryan martin warrington pa us,5.0,infantile
656,Dr Caroline B. Ahlers Falls Church VA ,2.0,juvenile
657,Dr Aruna Varma Escondido CA ,4.75,lordosis
658,Dr ARTHUR P. Barletta Clinton MD ,5.0,adolescent
659,Dr William G. Brownstein Manhasset NY ,4.0,adult
661,Dr Parma Nand Auckland NZ ,5.0,dextroscoliosisfunctional
662,dr leah richardson toronto on ca,5.0,dextroscoliosislevoscoliosisneuromuscular
663,Dr Ian McKee Edmonton AB ,4.0,compensatory
664,Dr Grace Young Rochester NY ,5.0,dextroscoliosis
665,Dr Michael K. Fishman Livingston NJ ,2.5,levoscoliosis
666,Dr PAUL ROBINSON Wyckoff NJ ,5.0,kyphosis
667,Dr HALIM CHARBEL SALISBURY MD ,4.75,idiopathic
668,Dr REBECCA R. MILES Overland Park KS ,4.0,infantile
669,Dr Lisa E. Heuer Nyack NY ,5.0,juvenile
670,Dr STEPHANIE E. KIM Bellevue WA ,5.0,lordosis
671,Dr JOEL NUNEZ JERSEY CITY NJ ,4.5,adolescent
672,Dr Heidi R. Heck San Antonio TX ,4.5,adult
674,Dr Tanya Wylde Vaughan ON ,4.75,dextroscoliosisfunctional
676,Sarah Jenkins Kelowna BC ,5.0,compensatory
677,Dr Alexandre Tavares Brandon MB ,4.0,dextroscoliosis
678,Dr Sheila Jahan ALEXANDRIA VA ,4.0,levoscoliosis
679,Dr Brian Ferguson Orangeville ON ,4.75,kyphosis
680,dr jordan titchener vancouver bc ca,5.0,idiopathic
681,dr james g miceli teaneck nj us,4.75,infantile
683,Dr Miriam Hakim Westmount QC ,5.0,lordosis
684,Maryam Mahanian Vancouver BC ,5.0,adolescent
686,Dr Esti M. Bakty Scottsdale AZ ,4.0,dextroscoliosisstructuralcompensatory
688,Dr HUMA MAHMOOD PHILADELPHIA PA ,5.0,dextroscoliosislevoscoliosisneuromuscular
690,Dr Laurie E. Fishman Boston MA ,3.0,dextroscoliosis
693,dr nazli ghiasi mississauga on ca,4.0,idiopathic
694,dr adrienne matheson vancouver bc ca,5.0,infantile
696,Dr John Shin Whitby ON ,4.5,lordosis
697,Dr Beverly A. Sheppard Jamaica NY ,4.0,adolescent
698,Dr Sharon L. Cline Naperville IL ,3.75,adult
699,dr jinna zheng mississauga on ca,5.0,dextroscoliosisstructuralcompensatory
701,Dr Janet F. Mitchell AUSTIN TX ,4.75,dextroscoliosislevoscoliosisneuromuscular
704,Dr SARO B. MANOUKIAN WORCESTER MA ,5.0,levoscoliosis
706,Dr Brenda Wu New Brunswick NJ ,4.25,idiopathic
711,dr david oehme melbourne vic au,4.0,adult
712,Dr ROHIT R. DHIR HOUSTON TX ,4.75,dextroscoliosisstructuralcompensatory
713,Dr Gillian Delaney Falmouth NS ,4.0,dextroscoliosisfunctional
715,Dr HARA R. BERGER MIAMI BEACH FL ,5.0,compensatory
720,Dr Surexe S. Cacodcar Ocala FL ,5.0,infantile
722,Dr Parham Daneshvar Vancouver BC ,5.0,lordosis
724,Dr SERGEY KALITENKO Brooklyn NY ,4.75,adult
725,Dr Bruce A. Levine Los Angeles CA ,5.0,dextroscoliosisstructuralcompensatory
727,Dr Mangesh Inamdar Oakville ON ,4.75,dextroscoliosislevoscoliosisneuromuscular
729,Dr AMY K. FRANTA Middleton WI ,2.25,dextroscoliosis
730,Dr Geoffrey Duviner Toronto ON ,4.5,levoscoliosis
731,Dr Carolann Hamilton Conception Bay South NL ,5.0,kyphosis
732,Dr Fraser MacKay St. Catharines ON ,4.0,idiopathic
733,dr elizabeth morrison duncan bc ca,3.0,infantile
734,Dr Monica Gawlik Toronto ON ,4.75,juvenile
735,Dr Meike L. Uhler GLENVIEW IL ,4.5,lordosis
736,Dr Scott E. SEGAL Pasadena TX ,4.5,adolescent
737,Dr Michael J. Duffy Jacksonville FL ,4.0,adult
738,Dr Richard R. Olson Rockford IL ,5.0,dextroscoliosisstructuralcompensatory
739,Dr Feryal Hajee Lincroft NJ ,5.0,dextroscoliosisfunctional
740,Dr Humera E. Malik Reston VA ,4.0,dextroscoliosislevoscoliosisneuromuscular
742,Dr Tanja Haley Calgary AB ,4.0,dextroscoliosis
743,Dr Kelly A Krueger Cedar Knolls NJ ,4.75,levoscoliosis
744,Dr H. Ruby Gatschet Sacramento CA ,4.75,kyphosis
745,dr julie cahill nd,5.0,idiopathic
747,dr andrea reh arlington va us,5.0,juvenile
748,Dr Wendy B. Shelly San Diego CA ,5.0,lordosis
749,Dr Luz A. Feldmann Arlington Hts IL ,4.0,adolescent
750,dr ofir vaisman burnaby bc ca,5.0,adult
751,Dr MARK MURRAY NORTH RICHLAND HILLS TX ,4.75,dextroscoliosisstructuralcompensatory
752,Dr PIERRE A. D_apos_HEMECOURT Boston MA ,1.0,dextroscoliosisfunctional
754,Dr Laura D. KOCH EDINA MN ,2.25,compensatory
756,Dr Bozena Reszka Calgary AB ,5.0,levoscoliosis
757,Dr Christophr Sims Hamilton ON ,5.0,kyphosis
758,dr shannon trudi hardy toronto on ca,5.0,idiopathic
759,Dr Rachel Kitsopanidi Woodbridge ON ,4.5,infantile
760,Dr JANE T. LUU NAPERVILLE IL ,4.5,juvenile
761,Dr Tamara A. Topoleski Orlando FL ,4.75,lordosis
762,Dr Janet I. Lee Tampa FL ,3.0,adolescent
763,Dr DAVID A. PALACIOS MCMINNVILLE OR ,4.5,adult
764,Dr SCOTT H. LIN HOUSTON TX ,4.0,dextroscoliosisstructuralcompensatory
765,Dr Abraham J. Nagy Las Vegas NV ,3.75,dextroscoliosisfunctional
766,Dr Sarah S. Darbandi Jacksonville FL ,4.75,dextroscoliosislevoscoliosisneuromuscular
767,Dr Shawn E. Gurtcheff SLC UT ,4.75,compensatory
768,Dr Gordon Schwartz Ottawa ON ,4.0,dextroscoliosis
769,Dr Annapurna Ramanarayanan Edison NJ ,4.0,levoscoliosis
770,Dr SHANNON K. LEWIS Portland OR ,5.0,kyphosis
771,Dr Jayanti Venkatesan Plano TX ,1.25,idiopathic
773,dr tracy franklin toronto on ca,5.0,juvenile
774,dr joelle jobin pointe claire qc ca,5.0,lordosis
775,Dr MINH TA Allentown PA ,4.0,adolescent
776,Dr Neil Tessler Surrey BC ,4.0,adult
777,Dr Jose A. Avila Sarasota FL ,4.0,dextroscoliosisstructuralcompensatory
778,Dr Melissa Coronati Montreal QC ,5.0,dextroscoliosisfunctional
779,Dr Marc Engfield Ottawa ON ,3.0,dextroscoliosislevoscoliosisneuromuscular
780,Dr KAREN A. FINKELSTEIN Albuquerque NM ,2.25,compensatory
781,Dr Sheldon Glow Winnipeg MB ,5.0,dextroscoliosis
782,Dr Poly Chen Salem OR ,4.5,levoscoliosis
783,Dr John R. Wynn Orem UT ,4.75,kyphosis
784,Dr KHURRAM PERVAIZ Baltimore MD ,4.25,idiopathic
785,Dr KAREN M. MILO Tampa FL ,5.0,infantile
786,Dr Ashok Kadambi Fort Wayne IN ,4.25,juvenile
787,JENEE M. OHRVALL FORT WORTH TX ,4.75,lordosis
788,Dr Mary E. Crawford EVERETT WA ,4.0,adolescent
789,Dr Cynthia M. Rooney Boston MA ,4.0,adult
792,Dr BENJAMIN T. BJERKE KROLL New York NY ,4.5,dextroscoliosislevoscoliosisneuromuscular
793,Dr Shahram D. Shamekh Great Neck NY ,5.0,compensatory
795,Dr Daniel S. Lauer Palm Beach Gardens FL ,5.0,levoscoliosis
796,Dr RICHARD A. CRINZI Redmond WA ,4.75,kyphosis
797,Dr Daniel Liberman Rimouski QC ,4.0,idiopathic
799,Dr Porselvi Chockalingam New York PA ,4.0,juvenile
800,Claudette T. Baker Glenview IL ,5.0,lordosis
802,Dr AHMET B. ERGIN Cleveland OH ,3.0,adult
804,Dr Ankit Patel Mississauga ON ,5.0,dextroscoliosisfunctional
806,Dr Stephanie Corn Dahlonega GA ,4.0,compensatory
807,dr kate kokosi calgary ab ca,4.75,dextroscoliosis
808,Dr Dana Van Elslande Calgary AB ,5.0,levoscoliosis
809,dr yara asbar montreal qc ca 2,4.25,kyphosis
810,Dr William Braun Brisbane QLD ,5.0,idiopathic
811,Dr Robert B Constant Orlando FL ,4.0,infantile
812,Dr Mathew Broschak Kelowna BC ,4.5,juvenile
813,Dr R. Dunnigan BISMARCK ND ,4.75,lordosis
814,Dr Amy Chesney Cambridge ON ,3.75,adolescent
816,Dr Cristan M. Arena Reading PA ,4.5,dextroscoliosisstructuralcompensatory
817,Dr Irwin Lim Sydney NSW ,5.0,dextroscoliosisfunctional
818,Dr MARIA DONA ANDOVER MA ,5.0,dextroscoliosislevoscoliosisneuromuscular
819,Dr Kenneth Alper New York NY ,4.5,compensatory
820,Dr Marianne Belanger St. Lambert QC ,5.0,dextroscoliosis
821,dr mingyi li montreal qc ca,5.0,levoscoliosis
823,Dr Melody Jesson Langley BC ,5.0,idiopathic
824,Dr George Steiner Toronto ON ,3.5,infantile
825,Dr Adam Zanbilowicz Sechelt BC ,4.25,juvenile
827,"Dr Harmeet, S Gill Richmond Hill ON ",4.0,adolescent
828,Dr Jason Rivers Vancouver BC ,4.0,adult
830,Dr Naim Otaky Montreal QC ,4.75,dextroscoliosisfunctional
831,Dr Keith H. Fiman Sugar Land TX ,5.0,dextroscoliosislevoscoliosisneuromuscular
832,Dr Robert Straga Edmonton AB ,4.0,compensatory
833,Dr BAILEY M. GRIFFIN KINGWOOD TX ,4.75,dextroscoliosis
835,Dr Ira Bernstein North York ON ,4.75,kyphosis
836,Dr David Alan Stoller MISSION VIEJO CA ,5.0,idiopathic
837,Dr Joyce E. Feagin Shreveport LA ,3.5,infantile
838,dr neal houston bartonsville pa us 3,5.0,juvenile
839,Dr Selina J. Lin Zephyrhills FL ,4.5,lordosis
840,jessica whelan st louis mo us,5.0,adolescent
841,Dr Kamran Afzal Fridley MN ,1.0,adult
843,Dr Shiv Sharma Surrey BC ,4.75,dextroscoliosisfunctional
844,Dr Thomas Azman Timonium MD ,4.5,dextroscoliosislevoscoliosisneuromuscular
845,Dr JULIE M. KELLER ENGLEWOOD NJ ,5.0,compensatory
846,Dr MEDHAVI JOGI HOUSTON TX ,4.0,dextroscoliosis
847,Dr Mark S. Box Kansas City MO ,3.0,levoscoliosis
848,Dr Colleen M. Ryan Boston MA ,5.0,kyphosis
849,Dr Michelle Hart Calgary AB ,4.0,idiopathic
850,Dr FOUAD M. AZOURY Detroit MI ,5.0,infantile
851,Dr DAWNA M. ROGERS Upper Marlboro MD ,4.25,juvenile
856,Dr KRZYSZTOF J. LYSON Austin TX ,5.0,dextroscoliosisfunctional
859,dr eric levens fairfax va us,4.0,dextroscoliosis
860,Dr PAMELA MEHTA Harbor City CA ,5.0,levoscoliosis
862,Dr Maria Francis New Lenox IL ,2.75,idiopathic
863,Dr Rigobert Kefferputz North Vancouver BC ,4.0,infantile
864,Dr Rasa Zarnegar New York NY ,4.0,juvenile
865,Dr HENRY DEGROOT Newton MA ,4.0,lordosis
866,Dr Barbara Teboul Montreal QC ,4.0,adolescent
867,Dr Jawan C. Ayer Cole Tampa FL ,3.75,adult
868,Dr Brian M. Krakower McLean VA ,3.75,dextroscoliosisstructuralcompensatory
869,Dr Clint A. Hayes Sherman TX ,4.75,dextroscoliosisfunctional
870,Dr Richard V. Grazi Brooklyn NY ,5.0,dextroscoliosislevoscoliosisneuromuscular
871,Dr MARK C. GASPARINI Massapequa NY ,4.75,compensatory
872,dr paul kuzel edmonton ab ca,4.0,dextroscoliosis
874,Dr Timothy Dettmer Mason City IA ,5.0,kyphosis
876,Dr Ashraf Hanna Clearwater FL ,5.0,infantile
877,Dr Murray Hockings Dallas TX ,5.0,juvenile
878,dr mehdi noroozi vancouver bc ca,5.0,lordosis
879,Dr Karen K. Saravanos Clearwater FL ,4.0,adolescent
880,Dr Laura N. Lendermon Collierville TN ,2.25,adult
881,Dr TAMAR LIPOF Beverly MA ,4.0,dextroscoliosisstructuralcompensatory
882,Dr Wasim Sheikh Regina SK ,4.25,dextroscoliosisfunctional
884,Dr ANNE WANG PORTLAND OR ,5.0,compensatory
885,Dr Sonia Maragoni Alliston ON ,5.0,dextroscoliosis
886,Dr Caroline Sanchez Fairfax VA ,5.0,levoscoliosis
888,Dr Theresa Lee Lombard IL ,2.25,idiopathic
889,Dr Robert G. Finkel Silver Spring MD ,4.0,infantile
890,Dr James E. Jarrett Indianapolis IN ,4.25,juvenile
891,Dr Babak Pazooki Bourbonnais IL ,4.0,lordosis
893,dr sameera jhamb north vancouver bc ca,5.0,adult
896,Dr Jisha Thomas Markham ON ,4.0,dextroscoliosislevoscoliosisneuromuscular
897,Dr Briggs E. Cook CHARLOTTE NC ,4.0,compensatory
898,Dr Adam H. Maddox Portland OR ,5.0,dextroscoliosis
900,Dr Jennifer Kulp Makarov Brooklyn NY ,4.0,kyphosis
902,Dr Salman S. Butt Greenville TX ,4.75,infantile
903,Dr Rosa M. Neno Bayonne NJ ,4.0,juvenile
904,dr heather macleod cambridge on ca,4.0,lordosis
905,Dr Ian Gebhardt Medicine Hat AB ,4.25,adolescent
906,dr kulbir manhas calgary ab ca,4.0,adult
907,Dr Natalia Archer Toronto ON ,3.5,dextroscoliosisstructuralcompensatory
908,Dr ANNA STERN Smithtown NY ,5.0,dextroscoliosisfunctional
909,Dr Brett Poulin Vernon BC ,4.5,dextroscoliosislevoscoliosisneuromuscular
910,dr hani kafoury pointe claire qc ca,5.0,compensatory
912,Dr Sarah A. Garcia Simi Valley CA ,4.5,levoscoliosis
914,dr nathee selvendran toronto on ca,5.0,idiopathic
915,Dr Eduard Pudel Brighton VIC ,4.0,infantile
918,Dr Robert E. Bowen Stuart FL ,2.75,adolescent
919,Dr ABBY M. IRWIN LA JOLLA CA ,5.0,adult
920,Dr SILVIA M. MENENDEZ El Paso TX ,4.0,dextroscoliosisstructuralcompensatory
921,Dr Eric Law Calgary AB ,3.0,dextroscoliosisfunctional
922,Dr Cynthia M. Murdock NORWALK CT ,4.5,dextroscoliosislevoscoliosisneuromuscular
923,Dr Steven C. Kurtin Mesquite TX ,4.25,compensatory
924,Dr Bernard I. Barrish Randolph NJ ,5.0,dextroscoliosis
925,Dr Joel R. Saper ANN ARBOR MI ,4.75,levoscoliosis
926,Dr Cory Ramstead Duncan BC ,5.0,kyphosis
927,Dr Justin M. Sweeney St. LOUIS MO ,4.75,idiopathic
928,dr jill black brampton on ca,5.0,infantile
929,dr jaclyn fulop jersey city nj us,5.0,juvenile
931,Dr Nuha Baalbaki London ON ,5.0,adolescent
932,Eran Even Port Moody BC ,5.0,adult
933,Dr DALE J. DAVIS Midland MI ,4.75,dextroscoliosisstructuralcompensatory
934,dr ryan m coughlan tulsa ok us,3.0,dextroscoliosisfunctional
935,Dr MARVIN SINGH Corning NY ,5.0,dextroscoliosislevoscoliosisneuromuscular
936,Dr Sarah Van Der Putten Keep Edmonton AB ,5.0,compensatory
937,Dr ILANA GELFOND POLNARIEV Staten Island NY ,4.5,dextroscoliosis
938,dr kara nguyen reading pa us,5.0,levoscoliosis
939,dr golnar abbasi saint laurent qc ca,4.0,kyphosis
940,Dr Thomas M. Brunner Tucson AZ ,3.0,idiopathic
941,dr steven hsiao liang lin staten island ny us,4.0,infantile
942,Dr Anita A. Goel PORTLAND OR ,3.5,juvenile
943,Dr Michael L. Schwartz GOSHEN NY ,4.25,lordosis
944,Dr John A. Cece Wayne NJ ,4.0,adolescent
945,Dr Darrell W. Jordan Tifton GA ,5.0,adult
946,Dr Richard W. Later Provo UT ,4.0,dextroscoliosisstructuralcompensatory
947,Dr ROBIN L. THOMAS BEDFORD TX ,4.25,dextroscoliosisfunctional
948,Dr S. Shahdad Ayoughi Vancouver BC ,5.0,dextroscoliosislevoscoliosisneuromuscular
951,Dr Elizabeth A. Kavaler New York NY ,2.5,levoscoliosis
952,Dr SAHAR G. HANNA ALBERT LEA MN ,5.0,kyphosis
953,Dr Enrico T. Villanueva Frederick MD ,3.0,idiopathic
954,Dr Kjersten J. JONES SARTELL MN ,5.0,infantile
955,Dr Charles B. Cresanti Daknis Shrewsbury NJ ,4.75,juvenile
956,Dr ERIN WESTON Boca Raton FL ,4.75,lordosis
957,Dr LAUREN H. KIM Portland OR ,2.5,adolescent
959,Dr Abhinash Srivatsa Boston MA ,5.0,dextroscoliosisstructuralcompensatory
960,Dr Sophos G. Geroulis WEST BEND WI ,4.0,dextroscoliosisfunctional
961,andrea michie whitby on ca,5.0,dextroscoliosislevoscoliosisneuromuscular
962,Dr Johanna Weiss New York NY ,4.0,compensatory
963,Dr Natalie Gaik Hamilton ON ,3.0,dextroscoliosis
964,dr frank haberle drake winter garden fl us,5.0,levoscoliosis
966,Dr Cira L. Amenta Quakertown PA ,5.0,idiopathic
968,dr deann hofer denver co us,4.75,juvenile
970,Dr ASSAF GORDON FAIRFAX VA ,4.0,adolescent
971,Dr Armond L. Levy Fenton MO ,5.0,adult
972,Dr PIN LIN Crystal Lake IL ,2.0,dextroscoliosisstructuralcompensatory
973,dr dongqing cai montreal qc ca,5.0,dextroscoliosisfunctional
974,lydia veratti pmhnp bc glendale az us,5.0,dextroscoliosislevoscoliosisneuromuscular
975,Dr JOSE L. JIRON Detroit MI ,4.75,compensatory
977,Dr Stephen A. Kulick Brooklyn NY ,4.75,levoscoliosis
978,Dr Lance Y. Kim OCALA FL ,4.0,kyphosis
981,Dr Shavinder Gill Abbotsford BC ,4.0,juvenile
982,Dr Sylvia Kovari Toronto ON ,5.0,lordosis
